geoid_5_digit,total_restrictions,municipal_level_restrictions,county_level_restrictions,battery_storage,solar,transmission_line,wind,GEO_ID.x,NAME.x,median_income,GEO_ID.y,NAME.y,population,B01003_001M,...5,USPS,GEOID,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG,county_name,state_name,state_geography_id,geography_id,utility_pv,land_based_wind,csp,residential_pv,commercial_pv,distributed_wind,density,solar_normalized,wind_normalized,solar_and_wind_normalized
53039,1,0,1,0,1,0,0,0500000US53039,"Klickitat County, Washington",66581,0500000US53039,"Klickitat County, Washington",22798,*****,NA,WA,53039,1529219,Klickitat County,4847515943,84930636,1871.636,32.792,45.870446,-120.779305,Klickitat,Washington,G53,G5300390,65932986.89,15673096.95,43618988.3,35763.38,72068.35,9337790.7,12.180787289836271,1.516691488083743e-8,0,1.516691488083743e-8
53077,1,0,1,0,1,0,0,0500000US53077,"Yakima County, Washington",64910,0500000US53077,"Yakima County, Washington",256143,*****,NA,WA,53077,1531929,Yakima County,11122734358,41188783,4294.512,15.903,46.456558,-120.740145,Yakima,Washington,G53,G5300770,122724081.2,28133504.72,106022462.4,311938.53,772576.11,15066727.4,59.64426225843589,8.148360046552949e-9,0,8.148360046552949e-9
55019,1,1,0,0,0,0,1,0500000US55019,"Clark County, Wisconsin",63187,0500000US55019,"Clark County, Wisconsin",34703,*****,NA,WI,55019,1581069,Clark County,3133102386,23238613,1209.698,8.972,44.739166,-90.609909,Clark,Wisconsin,G55,G5500190,132689184.1,9987718.18,0,83854.75,91151.68,19293407.84,28.687325266306132,0,1.0012296922859312e-7,1.0012296922859312e-7
55021,1,1,0,0,1,0,0,0500000US55021,"Columbia County, Wisconsin",79271,0500000US55021,"Columbia County, Wisconsin",58272,*****,NA,WI,55021,1581070,Columbia County,1982894138,78697071,765.6,30.385,43.471882,-89.330472,Columbia,Wisconsin,G55,G5500210,59909405.27,3937626.09,0,136584.7,162143.92,14972924.03,76.1128526645768,1.6691869924149556e-8,0,1.6691869924149556e-8
55025,4,4,0,0,4,0,0,0500000US55025,"Dane County, Wisconsin",84297,0500000US55025,"Dane County, Wisconsin",559891,*****,NA,WI,55025,1581072,Dane County,3098912243,106204015,1196.497,41.006,43.067468,-89.417852,Dane,Wisconsin,G55,G5500250,76575762.9,4820411.12,0,833771.35,1273027.68,26786063.01,467.9418335357297,5.223584915795856e-8,0,5.223584915795856e-8
55035,1,1,0,0,0,0,1,0500000US55035,"Eau Claire County, Wisconsin",70127,0500000US55035,"Eau Claire County, Wisconsin",105697,*****,NA,WI,55035,1581077,Eau Claire County,1652211242,18848551,637.922,7.277,44.726355,-91.286414,Eau Claire,Wisconsin,G55,G5500350,41315410.54,3181312.59,0,178874.87,150239.3,10536752.37,165.6895357112625,0,3.1433566231226593e-7,3.1433566231226593e-7
55071,1,0,1,0,0,0,1,0500000US55071,"Manitowoc County, Wisconsin",66412,0500000US55071,"Manitowoc County, Wisconsin",81242,*****,NA,WI,55071,1581095,Manitowoc County,1526302545,2343337602,589.309,904.768,44.156137,-87.577352,Manitowoc,Wisconsin,G55,G5500710,55411681.63,1279775.9,0,207950.75,371873.09,16209877.37,137.85976457172723,0,7.813868037364979e-7,7.813868037364979e-7
55073,8,8,0,0,0,0,8,0500000US55073,"Marathon County, Wisconsin",73248,0500000US55073,"Marathon County, Wisconsin",137820,*****,NA,WI,55073,1581096,Marathon County,4002148704,80538130,1545.238,31.096,44.898036,-89.757823,Marathon,Wisconsin,G55,G5500730,147395434.8,8698718.74,0,314379.76,496321.9,25751415.47,89.19014417196574,0,9.196756716840347e-7,9.196756716840347e-7
55105,1,1,0,0,0,0,1,0500000US55105,"Rock County, Wisconsin",70630,0500000US55105,"Rock County, Wisconsin",163817,*****,NA,WI,55105,1581113,Rock County,1860046361,20694407,718.168,7.99,42.66988,-89.075284,Rock,Wisconsin,G55,G5501050,71011621.83,5193482.98,0,357300.02,304933.03,14976119.98,228.10400908979514,0,1.9254900879640506e-7,1.9254900879640506e-7
56011,1,0,1,0,0,0,1,0500000US56011,"Crook County, Wyoming",68876,0500000US56011,"Crook County, Wyoming",7258,*****,NA,WY,56011,1605071,Crook County,7393068924,28186052,2854.48,10.883,44.589266,-104.567298,Crook,Wyoming,G56,G5600110,155324854.4,52321621.12,131733684.6,16379.86,27807.29,9422400.12,2.542669768223985,0,1.9112557650048594e-8,1.9112557650048594e-8
06015,1,1,0,0,0,0,1,0500000US06015,"Del Norte County, California",61149,0500000US06015,"Del Norte County, California",27462,*****,NA,CA,6015,1682074,Del Norte County,2606049835,578810831,1006.202,223.48,41.749903,-123.980998,Del Norte,California,G06,G0600150,3596381.7,439766.54,0,34320.29,63637.01,1572572.64,27.29273048552875,0,2.2739338013301333e-6,2.2739338013301333e-6
06037,1,0,1,0,1,0,0,0500000US06037,"Los Angeles County, California",83411,0500000US06037,"Los Angeles County, California",9936690,*****,NA,CA,6037,277283,Los Angeles County,10516008433,1784982940,4060.254,689.186,34.196398,-118.261862,Los Angeles,California,G06,G0600370,5245800.44,13001920.65,6389222.28,14625649.16,37015154.02,32861997.32,2447.307483718999,1.906286774416451e-7,0,1.906286774416451e-7
06071,1,0,1,0,1,0,0,0500000US06071,"San Bernardino County, California",77423,0500000US06071,"San Bernardino County, California",2180563,*****,NA,CA,6071,277300,San Bernardino County,51976311347,96418184,20068.167,37.227,34.856661,-116.181571,San Bernardino,California,G06,G0600710,320004232.9,2333098.62,148425861.2,4314736.15,8421571.74,67753552.71,108.6578061663529,3.1249586636327276e-9,0,3.1249586636327276e-9
06085,1,0,1,0,1,0,0,0500000US06085,"Santa Clara County, California",153792,0500000US06085,"Santa Clara County, California",1916831,*****,NA,CA,6085,277307,Santa Clara County,3343891499,33597067,1291.084,12.972,37.221614,-121.68954,Santa Clara,California,G06,G0600850,11382667.43,4275337.41,6520503.93,3572156.97,8585917.28,6855866.37,1484.6679224589568,8.785286982596135e-8,0,8.785286982596135e-8
08029,1,0,1,0,0,0,0,0500000US08029,"Delta County, Colorado",56349,0500000US08029,"Delta County, Colorado",31173,*****,NA,CO,8029,198130,Delta County,2958090989,16786781,1142.125,6.481,38.861423,-107.865043,Delta,Colorado,G08,G0800290,29727920.83,2923800.33,8833840.47,69448.45,93784.42,3317684.94,27.293860129145234,0,0,0
08085,1,0,1,0,1,0,0,0500000US08085,"Montrose County, Colorado",62817,0500000US08085,"Montrose County, Colorado",42823,*****,NA,CO,8085,198158,Montrose County,5804023563,4923260,2240.946,1.901,38.407507,-108.266282,Montrose,Colorado,G08,G0800850,49383673.91,11168806.75,29373856.93,94933.05,87736.28,5366267.35,19.10934043033612,2.024960722489916e-8,0,2.024960722489916e-8
08103,1,0,1,0,1,0,0,0500000US08103,"Rio Blanco County, Colorado",69882,0500000US08103,"Rio Blanco County, Colorado",6511,*****,NA,CO,8103,198167,Rio Blanco County,8342275013,4868111,3220.971,1.88,39.972622,-108.200716,Rio Blanco,Colorado,G08,G0801030,23549767.38,21077601.74,6318047.75,13901.46,539049.87,3141888.6,2.021440118523265,4.246326445030049e-8,0,4.246326445030049e-8
08113,1,0,1,0,1,0,0,0500000US08113,"San Miguel County, Colorado",72829,0500000US08113,"San Miguel County, Colorado",8082,*****,NA,CO,8113,198172,San Miguel County,3332602595,5207582,1286.725,2.011,38.009319,-108.427263,San Miguel,Colorado,G08,G0801130,43196909.2,9646494.77,34306036.66,17301.03,18213.2,3378793.04,6.281062387067944,2.3149804430915163e-8,0,2.3149804430915163e-8
08121,1,0,1,0,1,0,0,0500000US08121,"Washington County, Colorado",59087,0500000US08121,"Washington County, Colorado",4817,*****,NA,CO,8121,198176,Washington County,6521806797,15207397,2518.084,5.872,39.96579,-103.209744,Washington,Colorado,G08,G0801210,370757739.1,44115779.28,812667602.8,13113.46,58030.85,7673256.04,1.9129623952179515,2.6971790323985173e-9,0,2.6971790323985173e-9
